gene_name,v6_id,v4_id
,dd_Smed_v6_2712_3_13,dd_Smed_v4_2712_3_12
,dd_Smed_v6_2712_3_13,dd_Smed_v4_2712_3_13
,dd_Smed_v6_2712_3_13,dd_Smed_v4_2712_3_16
,dd_Smed_v6_2712_3_13,dd_Smed_v4_2712_3_17
,dd_Smed_v6_2712_3_13,dd_Smed_v4_2712_3_19
,dd_Smed_v6_2712_3_14,dd_Smed_v4_2712_3_14
,dd_Smed_v6_2712_3_14,dd_Smed_v4_2712_3_15
,dd_Smed_v6_2712_3_14,dd_Smed_v4_2712_3_9
,dd_Smed_v6_2712_3_15,dd_Smed_v4_2712_3_14
,dd_Smed_v6_2712_3_15,dd_Smed_v4_2712_3_15
,dd_Smed_v6_2712_3_15,dd_Smed_v4_2712_3_9
,dd_Smed_v6_2712_3_16,dd_Smed_v4_2712_3_12
,dd_Smed_v6_2712_3_16,dd_Smed_v4_2712_3_13
,dd_Smed_v6_2712_3_16,dd_Smed_v4_2712_3_16
,dd_Smed_v6_2712_3_16,dd_Smed_v4_2712_3_17
,dd_Smed_v6_2712_3_16,dd_Smed_v4_2712_3_19
,dd_Smed_v6_2712_3_17,dd_Smed_v4_2712_3_12
,dd_Smed_v6_2712_3_17,dd_Smed_v4_2712_3_13
,dd_Smed_v6_2712_3_17,dd_Smed_v4_2712_3_16
,dd_Smed_v6_2712_3_17,dd_Smed_v4_2712_3_17
,dd_Smed_v6_2712_3_17,dd_Smed_v4_2712_3_19
,dd_Smed_v6_2712_3_19,dd_Smed_v4_2712_3_12
,dd_Smed_v6_2712_3_19,dd_Smed_v4_2712_3_13
,dd_Smed_v6_2712_3_19,dd_Smed_v4_2712_3_16
,dd_Smed_v6_2712_3_19,dd_Smed_v4_2712_3_17
,dd_Smed_v6_2712_3_19,dd_Smed_v4_2712_3_19
,dd_Smed_v6_2712_3_2,dd_Smed_v4_2712_3_1
,dd_Smed_v6_2712_3_2,dd_Smed_v4_2712_3_2
,dd_Smed_v6_2712_3_2,dd_Smed_v4_2712_3_3
,dd_Smed_v6_2712_3_2,dd_Smed_v4_2712_3_5
,dd_Smed_v6_2712_3_3,dd_Smed_v4_2712_3_1
,dd_Smed_v6_2712_3_3,dd_Smed_v4_2712_3_2
,dd_Smed_v6_2712_3_3,dd_Smed_v4_2712_3_3
,dd_Smed_v6_2712_3_3,dd_Smed_v4_2712_3_5
,dd_Smed_v6_2712_3_5,dd_Smed_v4_2712_3_1
,dd_Smed_v6_2712_3_5,dd_Smed_v4_2712_3_2
,dd_Smed_v6_2712_3_5,dd_Smed_v4_2712_3_3
,dd_Smed_v6_2712_3_5,dd_Smed_v4_2712_3_5
,dd_Smed_v6_2712_3_9,dd_Smed_v4_2712_3_14
,dd_Smed_v6_2712_3_9,dd_Smed_v4_2712_3_15
,dd_Smed_v6_2712_3_9,dd_Smed_v4_2712_3_9
,dd_Smed_v6_27132_0_1,dd_Smed_v4_27132_0_1
,dd_Smed_v6_27132_0_1,dd_Smed_v4_335_0_1
,dd_Smed_v6_27137_0,dd_Smed_v4_27137_0_3
,dd_Smed_v6_27137_0,dd_Smed_v4_27137_0_4
,dd_Smed_v6_27137_0_3,dd_Smed_v4_27137_0_3
,dd_Smed_v6_27137_0_3,dd_Smed_v4_27137_0_4
,dd_Smed_v6_27137_0_4,dd_Smed_v4_27137_0_3
,dd_Smed_v6_27137_0_4,dd_Smed_v4_27137_0_4
,dd_Smed_v6_27139_0_1,dd_Smed_v4_15324_0_1
,dd_Smed_v6_27139_0_1,dd_Smed_v4_27139_0_1
,dd_Smed_v6_2713_0_1,dd_Smed_v4_2713_0_1
,dd_Smed_v6_27143_0_1,dd_Smed_v4_27143_0_1
,dd_Smed_v6_27146_0_1,dd_Smed_v4_27146_0_1
,dd_Smed_v6_27148_0_1,dd_Smed_v4_27148_0_1
,dd_Smed_v6_2714_0_1,dd_Smed_v4_2714_0_1
,dd_Smed_v6_27154_0_1,dd_Smed_v4_27154_0_1
,dd_Smed_v6_27156_0_1,dd_Smed_v4_27156_0_1
,dd_Smed_v6_2715_0_1,dd_Smed_v4_2715_0_1
,dd_Smed_v6_2715_0_1,dd_Smed_v4_3655_0_1
,dd_Smed_v6_27160_0_1,dd_Smed_v4_27160_0_1
,dd_Smed_v6_27167_0_1,dd_Smed_v4_27167_0_1
,dd_Smed_v6_27169_0_1,dd_Smed_v4_15215_0_1
,dd_Smed_v6_27169_0_1,dd_Smed_v4_27169_0_1
nkx2.2 (not deposited),dd_Smed_v6_2716_0_1,dd_Smed_v4_2716_0_1
,dd_Smed_v6_2716_1,dd_Smed_v4_2716_1_1
,dd_Smed_v6_2716_1_1,dd_Smed_v4_2716_1_1
,dd_Smed_v6_27179_0_1,dd_Smed_v4_27179_0_1
,dd_Smed_v6_2717_0_1,dd_Smed_v4_2717_0_1
,dd_Smed_v6_27181_0_1,dd_Smed_v4_27181_0_1
,dd_Smed_v6_27189_0_1,dd_Smed_v4_10098_0_1
,dd_Smed_v6_27189_0_1,dd_Smed_v4_27189_0_1
,dd_Smed_v6_2718_0_1,dd_Smed_v4_2718_0_1
,dd_Smed_v6_2718_0_1,dd_Smed_v4_4480_0_1
,dd_Smed_v6_27192_0_1,dd_Smed_v4_27192_0_1
,dd_Smed_v6_27196_0_1,dd_Smed_v4_27196_0_1
,dd_Smed_v6_27197_0_1,dd_Smed_v4_27197_0_1
,dd_Smed_v6_27198_0_1,dd_Smed_v4_27198_0_1
,dd_Smed_v6_2719_0_1,dd_Smed_v4_2719_0_1
,dd_Smed_v6_271_0_1,dd_Smed_v4_271_0_1
,dd_Smed_v6_27203_0_1,dd_Smed_v4_2143_0_1
,dd_Smed_v6_27203_0_1,dd_Smed_v4_27203_0_1
,dd_Smed_v6_27203_0_1,dd_Smed_v4_59429_0_1
,dd_Smed_v6_27203_0_1,dd_Smed_v4_2679_0_1
,dd_Smed_v6_27203_0_1,dd_Smed_v4_2697_0_1
,dd_Smed_v6_2720_0_1,dd_Smed_v4_2720_0_1
,dd_Smed_v6_27210_0_1,dd_Smed_v4_27210_0_1
,dd_Smed_v6_27210_0_1,dd_Smed_v4_6580_0_1
,dd_Smed_v6_27213_0_1,dd_Smed_v4_27213_0_1
,dd_Smed_v6_27213_0_1,dd_Smed_v4_91452_0_1
,dd_Smed_v6_27213_0_1,dd_Smed_v4_96186_0_1
,dd_Smed_v6_27214_0_1,dd_Smed_v4_17260_0_1
,dd_Smed_v6_27214_0_1,dd_Smed_v4_27214_0_1
,dd_Smed_v6_2721_0_1,dd_Smed_v4_2721_0_1
,dd_Smed_v6_2722_0_1,dd_Smed_v4_2722_0_1
,dd_Smed_v6_27238_0_1,dd_Smed_v4_27238_0_1
,dd_Smed_v6_2723_0_1,dd_Smed_v4_2723_0_1
,dd_Smed_v6_27242_0,dd_Smed_v4_27242_0_3
,dd_Smed_v6_27242_0,dd_Smed_v4_27242_0_6
,dd_Smed_v6_27242_0_3,dd_Smed_v4_27242_0_3
,dd_Smed_v6_27242_0_3,dd_Smed_v4_27242_0_6
,dd_Smed_v6_27242_0_6,dd_Smed_v4_27242_0_3
,dd_Smed_v6_27242_0_6,dd_Smed_v4_27242_0_6
,dd_Smed_v6_27244_0_1,dd_Smed_v4_27244_0_1
,dd_Smed_v6_27245_0_1,dd_Smed_v4_27245_0_1
,dd_Smed_v6_27246_0_1,dd_Smed_v4_27246_0_1
,dd_Smed_v6_2724_0_1,dd_Smed_v4_2724_0_1
,dd_Smed_v6_27256_0_1,dd_Smed_v4_27256_0_1
,dd_Smed_v6_2725_0_1,dd_Smed_v4_2725_0_1
,dd_Smed_v6_27263_0,dd_Smed_v4_27263_0_3
,dd_Smed_v6_27263_0_3,dd_Smed_v4_27263_0_3
,dd_Smed_v6_27269_0_1,dd_Smed_v4_27269_0_1
,dd_Smed_v6_2726_0_1,dd_Smed_v4_2726_0_1
,dd_Smed_v6_2727_0_1,dd_Smed_v4_2727_0_1
,dd_Smed_v6_2728_0_1,dd_Smed_v4_2728_0_1
,dd_Smed_v6_27291_0_1,dd_Smed_v4_27291_0_1
,dd_Smed_v6_27293_0,dd_Smed_v4_27293_0_3
,dd_Smed_v6_27293_0_3,dd_Smed_v4_27293_0_3
,dd_Smed_v6_27296_0_1,dd_Smed_v4_27296_0_1
,dd_Smed_v6_2729_0_1,dd_Smed_v4_2729_0_1
,dd_Smed_v6_272_0_1,dd_Smed_v4_272_0_1
,dd_Smed_v6_27304_0_1,dd_Smed_v4_27304_0_1
,dd_Smed_v6_2730_0_1,dd_Smed_v4_2730_0_1
,dd_Smed_v6_27312_0_1,dd_Smed_v4_27312_0_1
,dd_Smed_v6_27316_0_1,dd_Smed_v4_27316_0_1
,dd_Smed_v6_2731_0_1,dd_Smed_v4_2731_0_1
,dd_Smed_v6_27323_0_1,dd_Smed_v4_27323_0_1
,dd_Smed_v6_27328_0_1,dd_Smed_v4_27328_0_1
,dd_Smed_v6_2732_0_1,dd_Smed_v4_2732_0_1
,dd_Smed_v6_2733_0_1,dd_Smed_v4_24597_0_1
,dd_Smed_v6_2733_0_1,dd_Smed_v4_2733_0_1
,dd_Smed_v6_27343_0_1,dd_Smed_v4_13721_0_1
,dd_Smed_v6_27343_0_1,dd_Smed_v4_27343_0_1
,dd_Smed_v6_2734_0_1,dd_Smed_v4_2734_0_1
,dd_Smed_v6_27355_0_1,dd_Smed_v4_27355_0_1
,dd_Smed_v6_2735_0_1,dd_Smed_v4_2735_0_1
,dd_Smed_v6_27360_0_1,dd_Smed_v4_27360_0_1
,dd_Smed_v6_27360_0_1,dd_Smed_v4_33284_0_1
,dd_Smed_v6_27363_0_1,dd_Smed_v4_27363_0_1
,dd_Smed_v6_2736_0_1,dd_Smed_v4_2736_0_1
,dd_Smed_v6_27375_0_1,dd_Smed_v4_27375_0_1
,dd_Smed_v6_2737_0_1,dd_Smed_v4_2737_0_1
,dd_Smed_v6_27383_0_1,dd_Smed_v4_27383_0_1
,dd_Smed_v6_27383_0_1,dd_Smed_v4_34216_0_1
,dd_Smed_v6_2738_0_1,dd_Smed_v4_2738_0_1
,dd_Smed_v6_27394_0_1,dd_Smed_v4_27394_0_1
,dd_Smed_v6_2739_0_1,dd_Smed_v4_2739_0_1
,dd_Smed_v6_273_0_1,dd_Smed_v4_273_0_1
,dd_Smed_v6_2740_0_1,dd_Smed_v4_2740_0_1
,dd_Smed_v6_27416_0,dd_Smed_v4_27416_0_5
,dd_Smed_v6_27416_0,dd_Smed_v4_3830_0_2
,dd_Smed_v6_27416_0,dd_Smed_v4_3830_0_4
,dd_Smed_v6_27416_0_1,dd_Smed_v4_27416_0_1
,dd_Smed_v6_27416_0_5,dd_Smed_v4_27416_0_5
,dd_Smed_v6_27416_0_5,dd_Smed_v4_3830_0_2
,dd_Smed_v6_27416_0_5,dd_Smed_v4_3830_0_4
,dd_Smed_v6_27418_0_1,dd_Smed_v4_27418_0_1
,dd_Smed_v6_2741_0_1,dd_Smed_v4_2741_0_1
,dd_Smed_v6_27423_0_1,dd_Smed_v4_33060_0_1
,dd_Smed_v6_2742_0_1,dd_Smed_v4_2742_0_1
,dd_Smed_v6_27430_0_1,dd_Smed_v4_27430_0_1
,dd_Smed_v6_27439_0_1,dd_Smed_v4_27439_0_1
,dd_Smed_v6_2743_0_1,dd_Smed_v4_2743_0_1
,dd_Smed_v6_27440_0_1,dd_Smed_v4_27440_0_1
,dd_Smed_v6_27440_0_1,dd_Smed_v4_79176_0_1
,dd_Smed_v6_27446_0_1,dd_Smed_v4_10560_0_1
,dd_Smed_v6_27446_0_1,dd_Smed_v4_27446_0_1
,dd_Smed_v6_2744_0_1,dd_Smed_v4_2744_0_1
,dd_Smed_v6_27454_0_1,dd_Smed_v4_27454_0_1
,dd_Smed_v6_27455_0_1,dd_Smed_v4_27455_0_1
,dd_Smed_v6_27455_0_1,dd_Smed_v4_40141_0_1
,dd_Smed_v6_27456_0_1,dd_Smed_v4_27456_0_1
,dd_Smed_v6_2745_0_1,dd_Smed_v4_2745_0_1
,dd_Smed_v6_27467_0_1,dd_Smed_v4_27467_0_1
,dd_Smed_v6_27467_0_1,dd_Smed_v4_67785_0_1
,dd_Smed_v6_27467_0_1,dd_Smed_v4_79234_0_1
,dd_Smed_v6_27471_0_1,dd_Smed_v4_27471_0_1
,dd_Smed_v6_27473_0_1,dd_Smed_v4_27473_0_1
,dd_Smed_v6_2747_0_1,dd_Smed_v4_2747_0_1
,dd_Smed_v6_2747_0_1,dd_Smed_v4_4763_0_1
,dd_Smed_v6_27485_0_1,dd_Smed_v4_27485_0_1
,dd_Smed_v6_27485_0_1,dd_Smed_v4_71185_0_1
,dd_Smed_v6_27488_0_1,dd_Smed_v4_16300_0_1
,dd_Smed_v6_27488_0_1,dd_Smed_v4_24369_0_1
,dd_Smed_v6_27488_0_1,dd_Smed_v4_27488_0_1
,dd_Smed_v6_27488_0_1,dd_Smed_v4_9945_0_1
,dd_Smed_v6_2748_0_1,dd_Smed_v4_2748_0_1
,dd_Smed_v6_27497_0_1,dd_Smed_v4_27497_0_1
,dd_Smed_v6_27499_0_1,dd_Smed_v4_27499_0_1
,dd_Smed_v6_2749_0_1,dd_Smed_v4_2749_0_1
,dd_Smed_v6_274_0_1,dd_Smed_v4_274_0_1
,dd_Smed_v6_2750_0_1,dd_Smed_v4_2750_0_1
,dd_Smed_v6_27512_0_1,dd_Smed_v4_27512_0_1
,dd_Smed_v6_27515_0_1,dd_Smed_v4_27515_0_1
,dd_Smed_v6_2751_0_1,dd_Smed_v4_2751_0_1
,dd_Smed_v6_27522_0_1,dd_Smed_v4_27522_0_1
,dd_Smed_v6_2752_0_1,dd_Smed_v4_2752_0_1
,dd_Smed_v6_27531_0_1,dd_Smed_v4_27531_0_1
,dd_Smed_v6_27539_0_1,dd_Smed_v4_2273_0_1
,dd_Smed_v6_27539_0_1,dd_Smed_v4_27539_0_1
,dd_Smed_v6_2753_0_1,dd_Smed_v4_2753_0_1
,dd_Smed_v6_2754_0_1,dd_Smed_v4_2754_0_1
,dd_Smed_v6_27558_0_1,dd_Smed_v4_27558_0_1
,dd_Smed_v6_27559_0_1,dd_Smed_v4_27559_0_1
,dd_Smed_v6_27559_0_1,dd_Smed_v4_50143_0_1
,dd_Smed_v6_27559_0_1,dd_Smed_v4_67062_0_1
,dd_Smed_v6_2755_0_1,dd_Smed_v4_2755_0_1
,dd_Smed_v6_27561_0_1,dd_Smed_v4_27561_0_1
,dd_Smed_v6_27562_0_1,dd_Smed_v4_27562_0_1
,dd_Smed_v6_27562_0_1,dd_Smed_v4_41387_0_1
,dd_Smed_v6_27562_0_1,dd_Smed_v4_48368_0_1
,dd_Smed_v6_27562_0_1,dd_Smed_v4_70767_0_1
,dd_Smed_v6_27564_0_1,dd_Smed_v4_27564_0_1
,dd_Smed_v6_27564_0_1,dd_Smed_v4_64154_0_1
,dd_Smed_v6_2756_0_1,dd_Smed_v4_2756_0_1
,dd_Smed_v6_27578_0_1,dd_Smed_v4_27578_0_1
,dd_Smed_v6_27579_0_1,dd_Smed_v4_27579_0_1
,dd_Smed_v6_2757_0_1,dd_Smed_v4_2757_0_1
,dd_Smed_v6_27580_0_1,dd_Smed_v4_27580_0_1
,dd_Smed_v6_27584_0_1,dd_Smed_v4_27584_0_1
,dd_Smed_v6_27589_0_1,dd_Smed_v4_27589_0_1
,dd_Smed_v6_2758_0_1,dd_Smed_v4_2758_0_1
,dd_Smed_v6_27592_0_1,dd_Smed_v4_27592_0_1
,dd_Smed_v6_2759_0_1,dd_Smed_v4_2759_0_1
,dd_Smed_v6_275_0_1,dd_Smed_v4_275_0_1
,dd_Smed_v6_27604_0_1,dd_Smed_v4_27604_0_1
,dd_Smed_v6_2760_0_1,dd_Smed_v4_2760_0_1
,dd_Smed_v6_2761_0_1,dd_Smed_v4_2761_0_1
,dd_Smed_v6_27625_0_1,dd_Smed_v4_27625_0_1
,dd_Smed_v6_27628_0_1,dd_Smed_v4_22202_0_1
,dd_Smed_v6_27628_0_1,dd_Smed_v4_27628_0_1
,dd_Smed_v6_2762_0_1,dd_Smed_v4_2762_0_1
,dd_Smed_v6_2763_0_1,dd_Smed_v4_2763_0_1
,dd_Smed_v6_27646_0_1,dd_Smed_v4_27646_0_1
,dd_Smed_v6_2764_0_1,dd_Smed_v4_2764_0_1
,dd_Smed_v6_27650_0_1,dd_Smed_v4_15525_0_1
,dd_Smed_v6_27650_0_1,dd_Smed_v4_27650_0_1
,dd_Smed_v6_27651_0_1,dd_Smed_v4_14408_0_1
,dd_Smed_v6_27651_0_1,dd_Smed_v4_27651_0_1
,dd_Smed_v6_2765_0_1,dd_Smed_v4_2765_0_1
,dd_Smed_v6_27660_0_1,dd_Smed_v4_27660_0_1
,dd_Smed_v6_27663_0_1,dd_Smed_v4_27663_0_1
,dd_Smed_v6_27665_0,dd_Smed_v4_27665_0_2
,dd_Smed_v6_27665_0_2,dd_Smed_v4_27665_0_2
,dd_Smed_v6_27668_0_1,dd_Smed_v4_27668_0_1
,dd_Smed_v6_27668_0_1,dd_Smed_v4_39545_0_1
,dd_Smed_v6_27670_0_1,dd_Smed_v4_13779_0_20
,dd_Smed_v6_27671_0_1,dd_Smed_v4_27671_0_1
,dd_Smed_v6_27671_0_1,dd_Smed_v4_52923_0_1
,dd_Smed_v6_27671_0_1,dd_Smed_v4_64068_0_1
,dd_Smed_v6_27673_0_1,dd_Smed_v4_27673_0_1
,dd_Smed_v6_27676_0_1,dd_Smed_v4_27676_0_1
,dd_Smed_v6_27677_0_1,dd_Smed_v4_27677_0_1
,dd_Smed_v6_27684_0_1,dd_Smed_v4_27684_0_1
,dd_Smed_v6_2768_0_1,dd_Smed_v4_2768_0_1
,dd_Smed_v6_27699_0_1,dd_Smed_v4_27699_0_1
,dd_Smed_v6_2769_0_1,dd_Smed_v4_2769_0_1
,dd_Smed_v6_276_0_1,dd_Smed_v4_276_0_1
,dd_Smed_v6_27701_0_1,dd_Smed_v4_27701_0_1
,dd_Smed_v6_27704_0_1,dd_Smed_v4_27704_0_1
,dd_Smed_v6_27709_0_1,dd_Smed_v4_27709_0_1
,dd_Smed_v6_2770_0_1,dd_Smed_v4_2770_0_1
,dd_Smed_v6_27714_0,dd_Smed_v4_9241_1_19
,dd_Smed_v6_27714_0_2,dd_Smed_v4_9241_1_19
,dd_Smed_v6_2771_0_1,dd_Smed_v4_2771_0_1
,dd_Smed_v6_27725_0_1,dd_Smed_v4_27725_0_1
,dd_Smed_v6_2772_0_1,dd_Smed_v4_2772_0_1
,dd_Smed_v6_27732_0_1,dd_Smed_v4_27732_0_1
,dd_Smed_v6_27735_0_1,dd_Smed_v4_27735_0_1
,dd_Smed_v6_27735_0_1,dd_Smed_v4_9298_0_1
,dd_Smed_v6_27739_0_1,dd_Smed_v4_27739_0_1
,dd_Smed_v6_27739_0_1,dd_Smed_v4_7139_0_1
,dd_Smed_v6_2773_0_1,dd_Smed_v4_2773_0_1
,dd_Smed_v6_27746_0,dd_Smed_v4_27746_0_8
,dd_Smed_v6_27746_0,dd_Smed_v4_27746_0_3
,dd_Smed_v6_27746_0_3,dd_Smed_v4_27746_0_3
,dd_Smed_v6_27746_0_3,dd_Smed_v4_27746_0_8
,dd_Smed_v6_27746_0_8,dd_Smed_v4_27746_0_8
,dd_Smed_v6_27746_0_8,dd_Smed_v4_27746_0_3
,dd_Smed_v6_2774_0_1,dd_Smed_v4_2774_0_1
,dd_Smed_v6_27757_0_1,dd_Smed_v4_16283_0_1
,dd_Smed_v6_27757_0_1,dd_Smed_v4_26194_0_1
,dd_Smed_v6_2775_0_1,dd_Smed_v4_2775_0_1
,dd_Smed_v6_27761_0_1,dd_Smed_v4_27761_0_1
,dd_Smed_v6_27768_0_1,dd_Smed_v4_18558_0_1
,dd_Smed_v6_27768_0_1,dd_Smed_v4_27768_0_1
,dd_Smed_v6_27769_0_1,dd_Smed_v4_27769_0_1
,dd_Smed_v6_2776_0_1,dd_Smed_v4_2776_0_1
,dd_Smed_v6_2777_0,dd_Smed_v4_2777_0_5
,dd_Smed_v6_2777_0_1,dd_Smed_v4_2390_0_1
,dd_Smed_v6_2777_0_1,dd_Smed_v4_2777_0_1
,dd_Smed_v6_2777_0_5,dd_Smed_v4_2777_0_5
,dd_Smed_v6_27781_0_1,dd_Smed_v4_27781_0_1
,dd_Smed_v6_2778_0_1,dd_Smed_v4_2778_0_1
,dd_Smed_v6_27792_0_1,dd_Smed_v4_27792_0_1
,dd_Smed_v6_2779_0_1,dd_Smed_v4_2779_0_1
,dd_Smed_v6_277_0_1,dd_Smed_v4_277_0_1
,dd_Smed_v6_27800_0_1,dd_Smed_v4_12302_0_1
,dd_Smed_v6_27800_0_1,dd_Smed_v4_27800_0_1
,dd_Smed_v6_27803_0_1,dd_Smed_v4_27803_0_1
,dd_Smed_v6_27803_0_1,dd_Smed_v4_78367_0_1
,dd_Smed_v6_2780_0_1,dd_Smed_v4_2780_0_1
,dd_Smed_v6_27814_0_1,dd_Smed_v4_27814_0_1
,dd_Smed_v6_2781_0_1,dd_Smed_v4_2781_0_1
,dd_Smed_v6_27821_0_1,dd_Smed_v4_27821_0_1
,dd_Smed_v6_27829_0,dd_Smed_v4_15566_0_4
,dd_Smed_v6_27829_0,dd_Smed_v4_27829_0_2
,dd_Smed_v6_27829_0,dd_Smed_v4_27829_0_3
,dd_Smed_v6_27829_0_2,dd_Smed_v4_15566_0_4
,dd_Smed_v6_27829_0_2,dd_Smed_v4_27829_0_2
,dd_Smed_v6_27829_0_2,dd_Smed_v4_27829_0_3
,dd_Smed_v6_27829_0_3,dd_Smed_v4_15566_0_4
,dd_Smed_v6_27829_0_3,dd_Smed_v4_27829_0_2
,dd_Smed_v6_27829_0_3,dd_Smed_v4_27829_0_3
,dd_Smed_v6_2782_0_1,dd_Smed_v4_2782_0_1
,dd_Smed_v6_27830_0_1,dd_Smed_v4_27830_0_1
,dd_Smed_v6_27830_0_1,dd_Smed_v4_38536_0_1
,dd_Smed_v6_27830_0_1,dd_Smed_v4_52581_0_1
,dd_Smed_v6_27834_0_1,dd_Smed_v4_27834_0_1
,dd_Smed_v6_27834_0_1,dd_Smed_v4_49957_0_1
,dd_Smed_v6_27838_0_1,dd_Smed_v4_27838_0_1
,dd_Smed_v6_2783_0_1,dd_Smed_v4_2783_0_1
,dd_Smed_v6_27842_0_1,dd_Smed_v4_27842_0_1
,dd_Smed_v6_27845_0,dd_Smed_v4_27845_0_3
,dd_Smed_v6_27845_0_3,dd_Smed_v4_27845_0_3
,dd_Smed_v6_27846_0_1,dd_Smed_v4_27846_0_1
,dd_Smed_v6_2784_0_1,dd_Smed_v4_2784_0_1
,dd_Smed_v6_27850_0_1,dd_Smed_v4_15054_0_1
,dd_Smed_v6_27850_0_1,dd_Smed_v4_27850_0_1
,dd_Smed_v6_27850_0_1,dd_Smed_v4_62453_0_1
,dd_Smed_v6_27851_0_1,dd_Smed_v4_27851_0_1
,dd_Smed_v6_27855_0,dd_Smed_v4_27855_0_2
,dd_Smed_v6_27855_0_2,dd_Smed_v4_27855_0_2
,dd_Smed_v6_27859_0_1,dd_Smed_v4_27859_0_1
,dd_Smed_v6_27863_0_1,dd_Smed_v4_27863_0_1
,dd_Smed_v6_27866_0_1,dd_Smed_v4_27866_0_1
,dd_Smed_v6_2786_0_1,dd_Smed_v4_2786_0_1
,dd_Smed_v6_2787_0_1,dd_Smed_v4_2787_0_1
,dd_Smed_v6_27880_0,dd_Smed_v4_27880_0_3
,dd_Smed_v6_27880_0_3,dd_Smed_v4_27880_0_3
,dd_Smed_v6_27884_0_1,dd_Smed_v4_27884_0_1
,dd_Smed_v6_27885_0_1,dd_Smed_v4_15493_0_1
,dd_Smed_v6_27885_0_1,dd_Smed_v4_27885_0_1
,dd_Smed_v6_27886_0_1,dd_Smed_v4_27886_0_1
,dd_Smed_v6_27887_0_1,dd_Smed_v4_27887_0_1
,dd_Smed_v6_2788_0_1,dd_Smed_v4_2788_0_1
,dd_Smed_v6_27894_0,dd_Smed_v4_27894_0_5
,dd_Smed_v6_27894_0_5,dd_Smed_v4_27894_0_5
,dd_Smed_v6_2789_0_1,dd_Smed_v4_2789_0_1
,dd_Smed_v6_278_0_1,dd_Smed_v4_278_0_1
,dd_Smed_v6_27909_0_1,dd_Smed_v4_27909_0_1
,dd_Smed_v6_2790_0_1,dd_Smed_v4_2790_0_1
,dd_Smed_v6_27917_0_1,dd_Smed_v4_14943_0_1
,dd_Smed_v6_27917_0_1,dd_Smed_v4_27917_0_1
,dd_Smed_v6_27919_0_1,dd_Smed_v4_27919_0_1
,dd_Smed_v6_2791_0_1,dd_Smed_v4_2791_0_1
,dd_Smed_v6_2792_0_1,dd_Smed_v4_2792_0_1
,dd_Smed_v6_27932_0_1,dd_Smed_v4_27932_0_1
,dd_Smed_v6_2793_0_1,dd_Smed_v4_2793_0_1
,dd_Smed_v6_27942_0_1,dd_Smed_v4_27942_0_1
,dd_Smed_v6_27948_0,dd_Smed_v4_27948_0_2
,dd_Smed_v6_27948_0_2,dd_Smed_v4_27948_0_2
,dd_Smed_v6_2794_0_1,dd_Smed_v4_2794_0_1
,dd_Smed_v6_27956_0_1,dd_Smed_v4_27956_0_1
,dd_Smed_v6_27958_0_1,dd_Smed_v4_27958_0_1
,dd_Smed_v6_2795_0_1,dd_Smed_v4_2795_0_1
,dd_Smed_v6_2796_0_1,dd_Smed_v4_2796_0_1
,dd_Smed_v6_27973_0_1,dd_Smed_v4_27973_0_1
,dd_Smed_v6_27973_0_1,dd_Smed_v4_71097_0_1
,dd_Smed_v6_2797_0_1,dd_Smed_v4_2797_0_1
,dd_Smed_v6_27985_0_1,dd_Smed_v4_27985_0_1
,dd_Smed_v6_27988_0_1,dd_Smed_v4_27988_0_1
,dd_Smed_v6_27989_0_1,dd_Smed_v4_27989_0_1
,dd_Smed_v6_27996_0_1,dd_Smed_v4_27996_0_1
,dd_Smed_v6_2799_0_1,dd_Smed_v4_2799_0_1
,dd_Smed_v6_279_0_1,dd_Smed_v4_279_0_1
,dd_Smed_v6_27_0_1,dd_Smed_v4_27_0_1
,dd_Smed_v6_28005_0_1,dd_Smed_v4_21270_0_1
,dd_Smed_v6_28005_0_1,dd_Smed_v4_28005_0_1
,dd_Smed_v6_28008_0_1,dd_Smed_v4_28008_0_1
,dd_Smed_v6_2800_0_1,dd_Smed_v4_2800_0_1
,dd_Smed_v6_28014_0,dd_Smed_v4_28014_0_3
,dd_Smed_v6_28014_0_3,dd_Smed_v4_28014_0_3
,dd_Smed_v6_28015_0_1,dd_Smed_v4_28015_0_1
,dd_Smed_v6_28018_0,dd_Smed_v4_28018_0_2
,dd_Smed_v6_28018_0_2,dd_Smed_v4_28018_0_2
,dd_Smed_v6_2801_0_1,dd_Smed_v4_2801_0_1
,dd_Smed_v6_2802_0_1,dd_Smed_v4_2802_0_1
,dd_Smed_v6_2802_0_1,dd_Smed_v4_6716_0_1
,dd_Smed_v6_28032_0_1,dd_Smed_v4_28032_0_1
,dd_Smed_v6_28036_0_1,dd_Smed_v4_28036_0_1
,dd_Smed_v6_2803_0_1,dd_Smed_v4_2803_0_1
,dd_Smed_v6_28045_0_1,dd_Smed_v4_28045_0_1
,dd_Smed_v6_28049_0_1,dd_Smed_v4_28049_0_1
,dd_Smed_v6_2804_0_1,dd_Smed_v4_2804_0_1
,dd_Smed_v6_28057_0_1,dd_Smed_v4_28057_0_1
,dd_Smed_v6_2805_0_1,dd_Smed_v4_2805_0_1
,dd_Smed_v6_28062_0_1,dd_Smed_v4_28062_0_1
,dd_Smed_v6_2806_0_1,dd_Smed_v4_2806_0_1
,dd_Smed_v6_28070_0_1,dd_Smed_v4_28070_0_1
,dd_Smed_v6_28076_0_1,dd_Smed_v4_28076_0_1
